id_ocorrencia,local_ocorrencia,latitude_ocorrencia,longitude_ocorrencia,data_ocorrencia,hora_ocorrencia,presen_agen_segur_ocorrencia,qtd_morto_civil_ocorrencia,qtd_morto_agen_segur_ocorrencia,qtd_ferido_civil_ocorrencia,qtd_ferido_agen_segur_ocorrencia,fonte_ocorrencia,estado_id,cidade_id,nome_cidade,cod_ibge_cidade,gentilico_cidade,populacao_cidade,area_cidade,densidade_demo_cidade,nome_estado,uf_estado,cod_ibge_estado
22544,"Favela da Coréia,  Senador Camará, Rio de Janeiro - RJ, 21842-590, Brasil",-22.8725099,-43.500919,2018-12-11,23:32:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22546,"R. Praia do Parque Royal - Portuguesa, Rio de Janeiro - RJ, Brasil",-22.7946849,-43.2086681,2018-12-12,1:20:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22548,Morro do Salgueiro - Tijuca,-22.9306099,-43.226099,2018-12-12,6:00:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22550,"Morro Dona Marta - Botafogo, Rio de Janeiro - RJ, 22260-140, Brasil",-22.9477552,-43.1941034,2018-12-12,6:46:00,1,0,0,0,1,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22555,"Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, Brasil",-22.8600128,-43.315981,2018-12-12,8:09:00,1,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22559,"Morro Dona Marta - Botafogo, Rio de Janeiro - RJ, 22260-140, Brasil",-22.9478344,-43.1940703,2018-12-12,8:19:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22560,"Morro São João, Engenho Novo, Rio de Janeiro - RJ, 20715-040, Brasil",-22.9112839,-43.2666753,2018-12-12,1:30:00,1,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22561,"Sapo, Senador Camará, Rio de Janeiro - RJ, Brasil",-22.8864743,-43.4864356,2018-12-12,10:12:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22563,"Jardim Novo - Realengo, Rio de Janeiro - RJ, 21760-000, Brasil",-22.8915772,-43.4186007,2018-12-12,13:38:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22565,"Jardim Novo - Realengo, Rio de Janeiro - RJ, 21745-630, Brasil",-22.8920369,-43.419027,2018-12-12,14:40:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22566,"R. Prof. Henrique Costa - Pechincha, Rio de Janeiro - RJ, 22770-233, Brasil",-22.928266700000002,-43.3598704,2018-12-12,14:40:00,0,0,0,1,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22568,"Cavalo de Aço, Senador Camará, Rio de Janeiro - RJ, 21832-227, Brasil",-22.8911969,-43.489731,2018-12-12,20:49:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22572,"R. Getúlio - Cachambi, Rio de Janeiro - RJ, Brasil",-22.893094,-43.2788958,2018-12-12,21:34:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22573,"Guadalupe, Rio de Janeiro - RJ, Brasil",-22.8401095,-43.3780741,2018-12-12,21:27:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22576,"Abolição, Rio de Janeiro - RJ, Brasil",-22.888002,-43.2992789,2018-12-12,22:41:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22578,"Estrada Macembu - Taquara, Rio de Janeiro - RJ, 22725-000, Brasil",-22.9258511,-43.379218,2018-12-12,23:44:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22579,"Bateau Mouche (Batô), Praça Seca, Rio de Janeiro - RJ, 22733-120, Brasil",-22.9048084,-43.3550791,2018-12-13,5:22:00,1,1,0,4,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22580,"Taquara, Rio de Janeiro - RJ, Brasil",-22.9230494,-43.3739788,2018-12-13,5:46:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22581,"R. Turiaçu, Madureira, Rio de Janeiro - RJ, 21540-050, Brasil",-22.862785,-43.343981,2018-12-12,21:00:00,0,0,0,1,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22582,"R. Camarista Méier - Engenho de Dentro, Rio de Janeiro - RJ, Brasil",-22.9090719,-43.2965639,2018-12-13,7:03:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22586,"Morro da Serrinha, Madureira, Rio de Janeiro - RJ, Brasil",-22.8618574,-43.3235007,2018-12-12,6:00:00,1,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22587,"Vila Aliança, Bangu, Rio de Janeiro - RJ, 21842-360, Brasil",-22.868146,-43.479749,2018-12-13,10:26:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22590,"R. Guaiba - Bráz De Pina, Rio de Janeiro - RJ, Brasil",-22.8363611,-43.2946259,2018-12-13,12:55:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22592,"Morro do Sereno - Penha Circular, Rio de Janeiro - RJ, 21210-154, Brasil",-22.8436111,-43.2936111,2018-12-13,13:41:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22593,"Túnel santa bárbara, Catumbi, Rio de Janeiro - RJ, Brasil",-22.9256072,-43.1899768,2018-12-13,10:00:00,1,0,0,1,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22595,"Bateau Mouche (Batô), Praça Seca, Rio de Janeiro - RJ, 22733-120, Brasil",-22.9048084,-43.3550791,2018-12-13,18:33:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22596,"Metral, Vila Kennedy, Rio de Janeiro - RJ, 21850-020, Brasil",-22.8604006,-43.4884116,2018-12-13,19:00:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22597,"Divisa, Complexo da Maré, Rio de Janeiro - RJ, Brasil",-22.8574971,-43.2430137,2018-12-13,19:11:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22599,"Bateau Mouche, Praça Seca, Rio de Janeiro - RJ, 22733-120, Brasil",-22.9048084,-43.3550791,2018-12-13,20:59:00,1,0,0,1,0,2,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22601,"Cidade Alta,  Cordovil, Rio de Janeiro - RJ, 21010-150, Brasil",-22.8197204,-43.2956836,2018-12-13,22:01:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22602,"Vila Aliança, Bangu, Rio de Janeiro - RJ, 21842-740, Brasil",-22.8648423,-43.4771013,2018-12-13,22:18:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22603,"Morro da Patolinha,  Madureira, Rio de Janeiro - RJ, 21370-030, Brasil",-22.8736901,-43.3322156,2018-12-13,22:47:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22604,"Praça Barão de Guajará, Lins de Vasconcelos, Rio de Janeiro - RJ, 20710-160, Brasil",-22.9054553,-43.2732354,2018-12-14,2:50:00,0,1,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22605,"Morro do Urubu - Pilares, Rio de Janeiro - RJ, 20750-150, Brasil",-22.8763889,-43.3033333,2018-12-14,6:19:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22606,"Fallet/Fogueteiro, Santa Teresa, Rio de Janeiro - RJ, 20241-360, Brasil",-22.9273536,-43.1956935,2018-12-14,6:28:00,1,0,0,1,0,2,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22607,"Av. Paulo de Frontin, Rio Comprido, Rio de Janeiro - RJ, 20261-040, Brasil",-22.9241285,-43.2098329,2018-12-14,5:30:00,0,0,0,1,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22611,"Morro da Coroa, Catumbi, Rio de Janeiro - RJ, Brasil",-22.9234424,-43.1952802,2018-12-14,8:44:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22615,"Rua Boaçú - Ricardo de Albuquerque, Rio de Janeiro - RJ, 21620-130, Brasil",-22.8452403,-43.4053595,2018-12-14,11:20:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22617,"Estr. dos Teixeiras - Taquara, Rio de Janeiro - RJ, Brasil",-22.9133843,-43.4156717,2018-12-14,12:22:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22619,"Estr. da Olaria Velha - Santíssimo, Rio de Janeiro - RJ, 23010-110, Brasil",-22.8780345,-43.50073,2018-12-14,14:11:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22620,"Cachoeira Grande - Complexo do Lins - Lins de Vasconcelos, Rio de Janeiro - RJ, 20725-220, Brasil",-22.9129638,-43.2847816,2018-12-14,14:24:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22621,"Cavalo de Aço,  Santíssimo, Rio de Janeiro - RJ, 23010-295, Brasil",-22.8830579,-43.509332,2018-12-14,15:09:00,1,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22623,"Cidade Alta - Cordovil, Rio de Janeiro - RJ, 21010-150, Brasil",-22.8197204,-43.2956836,2018-12-14,13:00:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22624,"Morro dos Macacos - Vila Isabel, Rio de Janeiro - RJ, 20551-630, Brasil",-22.9130119,-43.253486,2018-12-14,14:34:00,1,0,0,0,0,2,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22625,"Morro do Banco - Itanhangá, Rio de Janeiro - RJ, 22641-190, Brasil",-22.987552,-43.294928,2018-12-14,14:26:00,1,0,0,1,0,2,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22629,"Bonsucesso, Rio de Janeiro - RJ, Brasil",-22.8626395,-43.2539991,2018-12-14,21:48:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22630,"Estr. dos Teixeiras - Jacarepagua, Rio de Janeiro - RJ, Brasil",-22.9102923,-43.4180603,2018-12-14,23:42:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22634,"Maria da Graça, Rio de Janeiro - RJ, Brasil",-22.8853427,-43.265395,2018-12-14,23:59:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22636,"Vila Aliança  - Bangu, Rio de Janeiro - RJ, 21842-740, Brasil",-22.8648423,-43.4771013,2018-12-15,2:19:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22637,"Av. Amaro Cavalcanti - Meier, Rio de Janeiro - RJ, 20735-040, Brasil",-22.9008404,-43.2794021,2018-12-15,4:50:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22638,"Boogie Woogie Pitangueiras - Pitangueiras , Rio de Janeiro - RJ, 21932-160, Brasil",-22.8172642,-43.1834657,2018-12-15,5:30:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22639,"Ladeira Santa Maria - Taquara, Rio de Janeiro - RJ, 22723-175, Brasil",-22.9151971,-43.4210123,2018-12-15,5:00:00,1,1,0,0,0,2,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22642,"Alvorada - Complexo do Alemão, Rio de Janeiro - RJ, 21061-180, Brasil",-22.861397,-43.273973,2018-12-15,7:45:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22643,"Engenho da Rainha, Rio de Janeiro - RJ, 20765-630, Brasil",-22.8678684,-43.2974984,2018-12-15,6:35:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22650,"Favela do Muquiço - Guadalupe, Rio de Janeiro - RJ, 21670-040, Brasil",-22.8501368,-43.3798039,2018-12-15,8:13:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22651,"Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, Brasil",-22.8627778,-43.3152778,2018-12-15,8:46:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22652,"Morro da Conceição - Saúde, Rio de Janeiro - RJ, 20081-140, Brasil",-22.89817,-43.18438,2018-12-15,5:00:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22653,"Pavão-Pavãozinho - Copacabana, Rio de Janeiro - RJ, 22071-060, Brasil",-22.9806365,-43.1950302,2018-12-15,10:46:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22656,"Vila Vintém - Padre Miguel, Rio de Janeiro - RJ, 21721-022, Brasil",-22.8709633,-43.4426703,2018-12-15,15:02:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22657,"Rua Jansen de Melo - São Cristóvão, Rio de Janeiro - RJ, Brasil",-22.8967655,-43.231759,2018-12-15,10:00:00,1,0,0,0,0,2,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22658,"Bateau Mouche (Batô), Praça Seca, Rio de Janeiro - RJ, 22733-120, Brasil",-22.9048084,-43.3550791,2018-12-15,17:25:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22659,"Parque União, Complexo da Maré, Rio de Janeiro - RJ, 21044-420, Brasil",-22.8505933,-43.2428936,2018-12-15,18:09:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22664,"Anchieta, Rio de Janeiro - RJ, 21645-010, Brasil",-22.8253697,-43.4017252,2018-12-15,20:40:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22666,"Rio Comprido, Rio de Janeiro - RJ, Brasil",-22.9252336,-43.2053404,2018-12-15,22:05:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22667,"Manilha, Vila Kennedy - Rio de Janeiro - RJ, 21850-007, Brasil",-22.8604006,-43.4884116,2018-12-16,1:09:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22670,"Senador Camará, Rio de Janeiro - RJ, Brasil",-22.8968333,-43.4877927,2018-12-14,15:21:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22671,"Alvorada, Complexo do Alemão, Rio de Janeiro - RJ, Brasil",-22.8612593,-43.2758573,2018-12-16,7:26:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22672,"Complexo do Chapadão, Anchieta, Rio de Janeiro - RJ, 21655-172, Brasil",-22.825143,-43.386409,2018-12-16,6:58:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22681,"Teixeiras  e Santa Maria- Taquara, Rio de Janeiro - RJ, Brasil",-22.9133843,-43.4156717,2018-12-16,18:59:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22683,"Vila Vintém - Padre Miguel, Rio de Janeiro - RJ, 21721-022, Brasil",-22.870535,-43.4426908,2018-12-16,21:42:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22699,"Píer Lagoa Rodrigo de Freitas, Av. Rodrigo Otávio - Lagoa, Rio de Janeiro - RJ, 22470-001, Brasil",-22.9629706,-43.2096315,2018-12-17,1:30:00,0,1,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22700,"Vila Cruzeiro, Compledo da Penha, Rio de Janeiro - RJ, 21070-370, Brasil",-22.8487256,-43.2818674,2018-12-17,8:44:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22710,"Mercado São Sebastião - Penha Circular, Rio de Janeiro - RJ, 21011-070, Brasil",-22.8188419,-43.2795846,2018-12-17,15:00:00,1,0,1,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22711,"Estrada Intendente Magalhães - Vila Valqueire, Rio de Janeiro - RJ, Brasil",-22.8776739,-43.3634806,2018-12-17,17:00:00,1,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22717,"Morro do Adeus, Complexo do Alemão, Rio de Janeiro - RJ, Brasil",-22.8654866,-43.2619815,2018-12-17,20:09:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22718,"R. Nova do Amorim - Bento Ribeiro, Rio de Janeiro - RJ, Brasil",-22.8752834,-43.3591368,2018-12-17,16:50:00,0,1,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22720,"Rua Abelardo Chacrinha Barbosa - Tijuca, Rio de Janeiro - RJ, 20530-003, Brasil",-22.926771,-43.2342888,2018-12-17,21:25:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22721,"Morro da Fé, Complexo da Penha, Rio de Janeiro - RJ, 21211-480, Brasil",-22.8469239,-43.2969005,2018-12-17,21:26:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22724,"Cidade de Deus, Rio de Janeiro - RJ, Brasil",-22.9481688,-43.3626721,2018-12-17,23:44:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22725,"APs - Cidade de Deus, Rio de Janeiro - RJ, Brasil",-22.9487017,-43.368887,2018-12-18,4:12:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22727,"R. Maia de Lacerda - Estácio, Rio de Janeiro - RJ, 20250-000, Brasil",-22.917103,-43.2060102,2018-12-18,6:10:00,1,0,0,0,1,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22729,"R. Canitar - Complexo do Alemão, Rio de Janeiro - RJ, Brasil",-22.8603411,-43.2812304,2018-12-18,7:44:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22732,"Vila Aliança - Bangu, Rio de Janeiro - RJ, 21842-000, Brasil",-22.86773,-43.47962,2018-12-18,9:31:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22733,"Estr. do Quitungo - Bráz De Pina, Rio de Janeiro - RJ, 21215-550, Brasil",-22.8344079,-43.3026098,2018-12-18,11:50:00,0,0,0,1,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22736,"Santa Marta  - Botafogo, Rio de Janeiro - RJ, 22260-140, Brasil",-22.9481682,-43.1931245,2018-12-18,15:20:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22737,"Rua Fernando Lobo - Guadalupe, Rio de Janeiro - RJ, 21665-070, Brasil",-22.8328106,-43.3823075,2018-12-18,13:30:00,1,1,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22738,"R. Joaquim Rodrigues - Parada de Lucas, Rio de Janeiro - RJ, 21250-420, Brasil",-22.8206677,-43.3029751,2018-12-18,17:28:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22740,"Complexo do Caju,  Caju, Rio de Janeiro - RJ, Brasil",-22.8795598,-43.2225915,2018-12-18,19:21:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22744,"Morro da Providencia - Gambôa, Rio de Janeiro - RJ, 20221-310, Brasil",-22.9002778,-43.1952778,2018-12-18,21:54:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22752,"Light, Av. Etiópia, Vila Kennedy, Bangu, Rio de Janeiro - RJ, 21852-010, Brasil",-22.8563671,-43.4898556,2018-12-18,22:34:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22760,"Grota - Complexo do Alemão, Rio de Janeiro - RJ, Brasil",-22.860824,-43.274208,2018-12-19,8:17:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22765,"Alvorada, Complexo do Alemão, Rio de Janeiro - RJ, Brasil",-22.8624406,-43.2747796,2018-12-19,8:50:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22772,"R. Pequiri - Bráz De Pina, Rio de Janeiro - RJ, 21215-110, Brasil",-22.835939,-43.293544,2018-12-19,16:16:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22773,"Morro do Sereno - Penha Circular, Rio de Janeiro - RJ, 21210-154, Brasil",-22.8429787,-43.2938186,2018-12-19,16:12:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22783,"Metral, Vila Kennedy - Bangu, Rio de Janeiro - RJ, 21853-600, Brasil",-22.8550195,-43.4971339,2018-12-19,20:48:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22784,"Engenho da Rainha, Rio de Janeiro - RJ, 20765-630, Brasil",-22.8678684,-43.2974984,2018-12-19,20:07:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22785,"R. Morais Pinheiro - Ricardo de Albuquerque, Rio de Janeiro - RJ, Brasil",-22.8322403,-43.3904486,2018-12-19,21:39:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22787,"R. Getúlio - Cachambi, Rio de Janeiro - RJ, Brasil",-22.893094,-43.2788958,2018-12-19,22:19:00,1,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22789,"Complexo da Coreia - Senador Camará, Rio de Janeiro - RJ, 21830-511, Brasil",-22.871782,-43.501425,2018-12-20,0:20:00,1,0,0,3,0,2,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22791,"Vila Cruzeiro, Complexo da Penha, Rio de Janeiro - RJ, 21070-370, Brasil",-22.8484853,-43.2830598,2018-12-20,5:38:00,1,0,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22797,"Santa Marta, Botafogo",-22.9470298,-43.1944075,2018-12-20,2:25:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22832,"Morro do Sereno - Penha Circular, Rio de Janeiro - RJ, 21210-154, Brasil",-22.8429787,-43.2938186,2018-12-21,15:10:00,0,0,0,0,0,0,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22799,"Av. Brasil - Bangu, Rio de Janeiro - RJ, Brasil",-22.8553624,-43.4881383,2018-12-20,8:00:00,1,1,0,0,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
22800,"R. Marcos de Macedo, Guadalupe, Rio de Janeiro - RJ, 21660-020, Brasil",-22.836332,-43.380664,2018-12-20,9:30:00,1,0,0,4,0,1,19,3661,Rio de Janeiro,3304557,carioca,6320446,119746,5.27,Rio de Janeiro,RJ,33
