"";"id";"link";"conversation_id";"date";"username";"name";"place";"tweet";"mentions";"urls";"photos";"replies_count";"likes_count";"hashtags";"tweet_processado"
"178";"1171744899877785605";"https://twitter.com/biia2202/status/1171744899877785605";"1171744899877785605";2019-09-11;"biia2202";"Biia 👑";"";"Só acordei por causa do barulho do helicóptero, pq não escutei um tiro..";"[]";"[]";"[]";0;0;"[]";"so acordei por causa do barulho do helicoptero pq nao escutei um tiro"
"179";"1171726141515796481";"https://twitter.com/Luzisanttos/status/1171726141515796481";"1171726141515796481";2019-09-11;"luzisanttos";"•.¸♡ 𝐋𝐮𝐳𝐢𝐚𝐧𝐞 ♡¸.•";"";"Pessoal já acorda com helicóptero dando tiro Deus me livre";"[]";"[]";"[]";0;1;"[]";"pessoal ja acorda com helicoptero dando tiro deus me livre"
"180";"1171721865158692864";"https://twitter.com/faelhepta/status/1171721865158692864";"1171721865158692864";2019-09-11;"faelhepta";"rafael";"";"Tem um helicóptero dando tiro pra dentro do complexo do Alemao desde 6h da manhã.

Eu moro longe e acordei com os barulhos.  pic.twitter.com/E7tpdR58JY";"[]";"[]";"['https://pbs.twimg.com/media/EELK0KaXsAADBT2.jpg']";1;1;"[]";"tem um helicoptero dando tiro pra dentro do complexo do alemao desde 6h da manha

eu moro longe e acordei com os barulhos  pictwittercome7tpdr58jy"
"181";"1171716263644663809";"https://twitter.com/ohbrendaa/status/1171716263644663809";"1171716263644663809";2019-09-11;"ohbrendaa";"insta: @ohbrendaaa 📸";"";"Moro nem dentro de fvl, mas toda vez q tem operação eu acordo cedo 😥😪 Helicóptero passa baixíssimo, treme a casa toda fora os tiros";"[]";"[]";"[]";0;3;"[]";"moro nem dentro de fvl mas toda vez q tem operacao eu acordo cedo  helicoptero passa baixissimo treme a casa toda fora os tiros"
"182";"1171713492191236096";"https://twitter.com/sthecruzx/status/1171713492191236096";"1171713492191236096";2019-09-11;"sthecruzx";"sthe & sthefani";"";"A pessoa que acorda 1h antes do despertador pq acordou no susto cm tiro e helicóptero n tem como ter um bom dia na moral VAI TOMA NO CU WITZEL SEU FILHO DA PUTA DESGRAÇADO";"[]";"[]";"[]";0;8;"[]";"a pessoa que acorda 1h antes do despertador pq acordou no susto cm tiro e helicoptero n tem como ter um bom dia na moral vai toma no cu witzel seu filho da puta desgracado"
"183";"1170336853939097601";"https://twitter.com/LilGingerCarrot/status/1170336853939097601";"1170336853939097601";2019-09-07;"lilgingercarrot";"mongalisa";"";"Crivella: temos que proteger nossas crianças
also Crivella atirando em escolas de um helicóptero, deixando crianças do Rio acordarem com tiros, esgoto na porta, morrendo na mão da polícia";"[]";"[]";"[]";0;2;"[]";"crivella temos que proteger nossas criancas
also crivella atirando em escolas de um helicoptero deixando criancas do rio acordarem com tiros esgoto na porta morrendo na mao da policia"
"184";"1170328842587783168";"https://twitter.com/Zero95777621/status/1170328842587783168";"1169003625030594562";2019-09-07;"zero95777621";"👽";"";"Crianças que moram numa favela da zona norte tbm podem pedir vaga segundo art. 92 ou só seu filho msm n acordando com troca de tiros através de um helicóptero?
Pq mtos daqui tbm fazem prova; então podem recorrer à vaga??";"[]";"[]";"[]";0;0;"[]";"criancas que moram numa favela da zona norte tbm podem pedir vaga segundo art 92 ou so seu filho msm n acordando com troca de tiros atraves de um helicoptero
pq mtos daqui tbm fazem prova entao podem recorrer a vaga"
"185";"1169970353927589889";"https://twitter.com/martinselizz/status/1169970353927589889";"1169970353927589889";2019-09-06;"martinselizz";"elizangela ffc (de 🏡)";"";"RJ hoje acordou daquele jeitinho, embaixo de balaaaaa!!!!
Será que o Wilson está em algum helicóptero por aí brincando de tiro ao alvo com a galera indo trabalhar????????????";"[]";"[]";"[]";0;0;"[]";"rj hoje acordou daquele jeitinho embaixo de balaaaaa
sera que o wilson esta em algum helicoptero por ai brincando de tiro ao alvo com a galera indo trabalhar"
"186";"1169914515275882498";"https://twitter.com/FabricioNeves02/status/1169914515275882498";"1169914515275882498";2019-09-06;"fabricioneves02";"fabricio";"";"Tudo se aproximando pra uma nova guerra igual àquela de anos atrás, triste pra caralho acordar com tiro e helicóptero pra todos os lados. Governador decretou guerra e operação na Maré, alemão e Cruzeiro. Ambas em guerra de facção já, muita fé pra morador e pra quem mora perto 🙌🏼";"[]";"[]";"[]";0;1;"[]";"tudo se aproximando pra uma nova guerra igual aquela de anos atras triste pra caralho acordar com tiro e helicoptero pra todos os lados governador decretou guerra e operacao na mare alemao e cruzeiro ambas em guerra de faccao ja muita fe pra morador e pra quem mora perto "
"187";"1169911113473024000";"https://twitter.com/bebezonadoluan/status/1169911113473024000";"1169911113473024000";2019-09-06;"bebezonadoluan";"~ amanda 🕊";"";"Bom Dia pra mim que acordou com os tiros e o helicóptero quase arrancando as telhas";"[]";"[]";"[]";0;0;"[]";"bom dia pra mim que acordou com os tiros e o helicoptero quase arrancando as telhas"
"188";"1168919110580940800";"https://twitter.com/bfrHassin/status/1168919110580940800";"1168919110580940800";2019-09-03;"bfrhassin";"hassin";"";"é foda se pobre no rj, tu toma chicotada, acorda com tiros, caveirão derruba teu barraco, helicóptero da rasante com rajada, é ""executado"" com bala perdida, vai jogar um futebol e morre como bandido, vira musico e morre com 70 tiros, toma esculacho da pm e ainda tem que sorrir";"[]";"[]";"[]";1;23;"[]";"e foda se pobre no rj tu toma chicotada acorda com tiros caveirao derruba teu barraco helicoptero da rasante com rajada e executado com bala perdida vai jogar um futebol e morre como bandido vira musico e morre com 70 tiros toma esculacho da pm e ainda tem que sorrir"
"189";"1168916019576000513";"https://twitter.com/julianaGRITA/status/1168916019576000513";"1168916019576000513";2019-09-03;"julianagrita";"eu não sou a Alcione";"";"acordei ouvindo tiro e helicóptero passando baixinho aí descobri que nessa operação mataram um pedreiro que tava literalmente batendo uma laje e os moradores daqui tão fazendo protesto na av Brasil mas toda hora o caveirao passa aqui na rua e o tiro comendo

bom dia pra quem??";"[]";"[]";"[]";0;31;"[]";"acordei ouvindo tiro e helicoptero passando baixinho ai descobri que nessa operacao mataram um pedreiro que tava literalmente batendo uma laje e os moradores daqui tao fazendo protesto na av brasil mas toda hora o caveirao passa aqui na rua e o tiro comendo

bom dia pra quem"
"190";"1168816198856974337";"https://twitter.com/Gigiguedess/status/1168816198856974337";"1168816198856974337";2019-09-03;"gigiguedess";"Giovanna Guedes";"";"Bom dia para vc que ja acorda ouvindo barulho de helicóptero e de tiro.... até quando senhor!?";"[]";"[]";"[]";0;0;"[]";"bom dia para vc que ja acorda ouvindo barulho de helicoptero e de tiro ate quando senhor"
"191";"1168059105426231297";"https://twitter.com/alichebb/status/1168059105426231297";"1168059105426231297";2019-09-01;"alichebb";"G.";"";"cleiton acordou com os fogos pensando q já era segunda feira é que era helicóptero dando tiro kkkkkkkkkkkkkkk";"[]";"[]";"[]";0;3;"[]";"cleiton acordou com os fogos pensando q ja era segunda feira e que era helicoptero dando tiro kkkkkkkkkkkkkkk"
"192";"1167070864489275392";"https://twitter.com/diazbloco7/status/1167070864489275392";"1167070864489275392";2019-08-29;"diazbloco7";"D Z 🏴";"";"Mentalizei pra acordar hoje mas não imaginei que o despertador seria o helicóptero do Witzel dando tiro de fuzil 6 da manhã,horário que os moradores saem pra trabalhar e crianças pra escola 🤬";"[]";"[]";"[]";0;11;"[]";"mentalizei pra acordar hoje mas nao imaginei que o despertador seria o helicoptero do witzel dando tiro de fuzil 6 da manhahorario que os moradores saem pra trabalhar e criancas pra escola "
"193";"1165961675461341185";"https://twitter.com/acid70s/status/1165961675461341185";"1165961675461341185";2019-08-26;"acid70s";"igor bruxão 🇧🇷🏴";"";"O meu futebol não é homofobia. O meu futebol é emoção, é choro, é a alegria do trabalhador que não pode sair no domingo pq sobreviver consumiu todo o seu salário, é o sonho de menino da favela que vê na bola a chance de não morrer de tiro de helicóptero.";"[]";"[]";"[]";0;1;"[]";"o meu futebol nao e homofobia o meu futebol e emocao e choro e a alegria do trabalhador que nao pode sair no domingo pq sobreviver consumiu todo o seu salario e o sonho de menino da favela que ve na bola a chance de nao morrer de tiro de helicoptero"
"194";"1164654012882411520";"https://twitter.com/MandsAquino13/status/1164654012882411520";"1164654012882411520";2019-08-22;"mandsaquino13";"Aquinada";"";"A vida de um morador de favela é tenso demais, você já acorda com tiros, não sabe se vai poder ir à escola/trabalhar, não sabe se a qualquer momento vai aparecer um helicóptero atirando";"[]";"[]";"[]";0;0;"[]";"a vida de um morador de favela e tenso demais voce ja acorda com tiros nao sabe se vai poder ir a escolatrabalhar nao sabe se a qualquer momento vai aparecer um helicoptero atirando"
"195";"1164491798368137217";"https://twitter.com/treem_pietro/status/1164491798368137217";"1164491615433580549";2019-08-22;"treem_pietro";"Ágatita 💫🌸";"";"E muito ruim você ser acordada com esse helicóptero , ou então com barulho de tiros";"[]";"[]";"[]";1;0;"[]";"e muito ruim voce ser acordada com esse helicoptero  ou entao com barulho de tiros"
"196";"1163899431755931649";"https://twitter.com/lucaocec/status/1163899431755931649";"1163899431755931649";2019-08-20;"lucaocec";"lucas";"";"Sequestraram um ônibus, um sniper matou o bandido com um tiro na cabeça, a população aplaudiu, o governador desceu de helicóptero na cena do crime comemorando o feito. Isso aconteceu no Brasil mesmo ou eu to vivendo um sonho?";"[]";"[]";"[]";0;1;"[]";"sequestraram um onibus um sniper matou o bandido com um tiro na cabeca a populacao aplaudiu o governador desceu de helicoptero na cena do crime comemorando o feito isso aconteceu no brasil mesmo ou eu to vivendo um sonho"
"197";"1163829819718737921";"https://twitter.com/jubelievesin_JB/status/1163829819718737921";"1163829819718737921";2019-08-20;"jubelievesin_jb";"ju ✠";"";"6 disparos e a repórter ""muitos tiros, muitos muitos, muitos tiros"" essa n é acordada pelos 450 disparos do helicóptero rs";"[]";"[]";"[]";0;2;"[]";"6 disparos e a reporter muitos tiros muitos muitos muitos tiros essa n e acordada pelos 450 disparos do helicoptero rs"
"198";"1163821988554530818";"https://twitter.com/nathy_verass/status/1163821988554530818";"1163821988554530818";2019-08-20;"nathy_verass";"Nathy Veras";"";"bom dia pra QUEM?! 
operação policial na cidade de deus, moradores sendo acordados com barulho de tiro e granada sendo jogadas de cima pelo helicóptero.
pessoas sendo traumatizadas e prejudicadas.";"[]";"[]";"[]";0;44;"[]";"bom dia pra quem 
operacao policial na cidade de deus moradores sendo acordados com barulho de tiro e granada sendo jogadas de cima pelo helicoptero
pessoas sendo traumatizadas e prejudicadas"
"199";"1163757306338844672";"https://twitter.com/tatiipereir/status/1163757306338844672";"1163757306338844672";2019-08-20;"tatiipereir";"TatiAne🌹";"";"Aqui no Rio cada dia é um flash, hoje acordei ao som do helicóptero e tiros, liguei a TV e vi que tem um ônibus com reféns. Sangue de Jesus tem poder 🙁";"[]";"[]";"[]";0;1;"[]";"aqui no rio cada dia e um flash hoje acordei ao som do helicoptero e tiros liguei a tv e vi que tem um onibus com refens sangue de jesus tem poder "
"200";"1163751726509436928";"https://twitter.com/poxaramos_/status/1163751726509436928";"1163751726509436928";2019-08-20;"poxaramos_";"Tatiane Ramos";"";"Pior forma de acordar é com helicóptero sobrevoando e dando tiros na frente da sua janela, já acordei me tacando no chão que pra ele me acertar não é difícil";"[]";"[]";"[]";1;9;"[]";"pior forma de acordar e com helicoptero sobrevoando e dando tiros na frente da sua janela ja acordei me tacando no chao que pra ele me acertar nao e dificil"
"201";"1163751412154720256";"https://twitter.com/Marcelojurs/status/1163751412154720256";"1163751412154720256";2019-08-20;"marcelojurs";"𝔍𝔲́𝔫𝔦𝔬𝔯";"";"só quem vive sabe oque é ser acordado no susto, tiroteio, helicóptero, tiro etc.. sensação horrível";"[]";"[]";"[]";0;3;"[]";"so quem vive sabe oque e ser acordado no susto tiroteio helicoptero tiro etc sensacao horrivel"
"202";"1163749943061962753";"https://twitter.com/xndressx999/status/1163749943061962753";"1163749943061962753";2019-08-20;"xndressx999";"Kurama";"";"Morar na Cdd é acordar com o helicóptero quase levando a tua casa junto dando tiro pra todos os lados";"[]";"[]";"[]";0;0;"[]";"morar na cdd e acordar com o helicoptero quase levando a tua casa junto dando tiro pra todos os lados"
"203";"1163748059093831680";"https://twitter.com/hugooconnie/status/1163748059093831680";"1163748059093831680";2019-08-20;"hugooconnie";"connie,";"";"Política de extermínio, chegar dá ódio e muita preocupação cada vez que esse helicóptero me acorda dando rasantes e tiros para tudo que é lado.
  PAZ! 🕊 @cddacontece";"['cddacontece']";"[]";"[]";0;3;"[]";"politica de exterminio chegar da odio e muita preocupacao cada vez que esse helicoptero me acorda dando rasantes e tiros para tudo que e lado
  paz  cddacontece"
"204";"1163747343876919298";"https://twitter.com/LaauraAries/status/1163747343876919298";"1163747343876919298";2019-08-20;"laauraaries";"Leona✨🔆";"";"Bom dia só pra quem acordou com helicóptero e tiro";"[]";"[]";"[]";0;2;"[]";"bom dia so pra quem acordou com helicoptero e tiro"
"205";"1163747257885384704";"https://twitter.com/18siss/status/1163747257885384704";"1163747257885384704";2019-08-20;"18siss";"$$dola$$";"";"Quem precisa de despertador quando o helicóptero  do governador te acorda 6:20 da manhã dando tiro pra baixo né mores";"[]";"[]";"[]";0;14;"[]";"quem precisa de despertador quando o helicoptero  do governador te acorda 620 da manha dando tiro pra baixo ne mores"
"206";"1163744184748183552";"https://twitter.com/rlkdavasco/status/1163744184748183552";"1163744184748183552";2019-08-20;"rlkdavasco";"Patrick R.";"";"Na melhor hora do sono, ter que acordar com barulho de helicóptero e tiro não é maneiro. 😠😡";"[]";"[]";"[]";0;0;"[]";"na melhor hora do sono ter que acordar com barulho de helicoptero e tiro nao e maneiro "
"207";"1163096238859984901";"https://twitter.com/mavihcastro/status/1163096238859984901";"1163096238859984901";2019-08-18;"mavihcastro";"mavih";"";"eu acho o máximo que meu bairro me proporciona dormir c barulho de tiro acordar c o helicóptero de polícia passando";"[]";"[]";"[]";0;3;"[]";"eu acho o maximo que meu bairro me proporciona dormir c barulho de tiro acordar c o helicoptero de policia passando"
"208";"1162729698750861312";"https://twitter.com/SimoneLauar/status/1162729698750861312";"1162729698750861312";2019-08-17;"simonelauar";"Simone Lauar";"";"Ego fica cheio de autoridade falando que tem que mandar tiro mesmo pras favelas.... que tem que matar.... que direitos humanos protege.... Vão se fuder!! Quer trocar de lugar comigo um dia? Eu trabalho, não tenho vícios e moro na favela e tenho que acordar com helicóptero...";"[]";"[]";"[]";1;0;"[]";"ego fica cheio de autoridade falando que tem que mandar tiro mesmo pras favelas que tem que matar que direitos humanos protege vao se fuder quer trocar de lugar comigo um dia eu trabalho nao tenho vicios e moro na favela e tenho que acordar com helicoptero"
"209";"1162469892538490880";"https://twitter.com/vindemiatrixbr/status/1162469892538490880";"1162469892538490880";2019-08-16;"vindemiatrixbr";"Ana Carolina";"";"Eu moro próximo da Maré e sempre acordo ao som de tiros e helicóptero dando razantes na comunidade. Sempre na hora que as crianças estão indo pra escola e as pessoas saindo pra ir trabalhar.";"[]";"[]";"[]";1;13;"[]";"eu moro proximo da mare e sempre acordo ao som de tiros e helicoptero dando razantes na comunidade sempre na hora que as criancas estao indo pra escola e as pessoas saindo pra ir trabalhar"
"210";"1162396611584188416";"https://twitter.com/Vdflucao/status/1162396611584188416";"1162396605452099585";2019-08-16;"vdflucao";"Lucão";"";"é invadir matar e depois perguntar, são pessoas que podiam dar bons frutos se transformando em pessoas frustradas com medo de sonhar de falar de agir por acordar pra ir pra escola ao som de tiros, rasante do helicóptero polícias dentro de suas casas sem ao menos ter permissão";"[]";"[]";"[]";1;0;"[]";"e invadir matar e depois perguntar sao pessoas que podiam dar bons frutos se transformando em pessoas frustradas com medo de sonhar de falar de agir por acordar pra ir pra escola ao som de tiros rasante do helicoptero policias dentro de suas casas sem ao menos ter permissao"
"211";"1162344726219100161";"https://twitter.com/santtosjvt/status/1162344726219100161";"1162344726219100161";2019-08-16;"santtosjvt";"Jhessica 🌸";"";"Acordei com helicóptero e tiro, Cruz credo e se é jeito de acordar uma princesa 😒";"[]";"[]";"[]";0;1;"[]";"acordei com helicoptero e tiro cruz credo e se e jeito de acordar uma princesa "
"212";"1161587685779288064";"https://twitter.com/Rondao01/status/1161587685779288064";"1161587685779288064";2019-08-14;"rondao01";"Marcos Rondão";"";"O dia já acorda pesado, barulho de tiro, de helicóptero, deus me livre.. vou dormir até essa operação acabar 😴";"[]";"[]";"[]";0;1;"[]";"o dia ja acorda pesado barulho de tiro de helicoptero deus me livre vou dormir ate essa operacao acabar "
"213";"1161562429257658368";"https://twitter.com/Mendigsmais/status/1161562429257658368";"1161562429257658368";2019-08-14;"mendigsmais";"Digs";"";"Mano acordei com tanto tiro hj
Q parece aquela vez q derrubaram o helicóptero";"[]";"[]";"[]";0;0;"[]";"mano acordei com tanto tiro hj
q parece aquela vez q derrubaram o helicoptero"
"214";"1161321562047467525";"https://twitter.com/curyrosana1/status/1161321562047467525";"1161321562047467525";2019-08-13;"curyrosana1";"Menina Mulher";"";"Dormi tanto q não escutei helicóptero, nem tiro, só fiquei sabendo meio dia ao acordar, ainda bem, pq to de folga se eu tivesse escutado teria acordado à toa 🙌🏻🙌🏻🙌🏻";"[]";"[]";"[]";0;0;"[]";"dormi tanto q nao escutei helicoptero nem tiro so fiquei sabendo meio dia ao acordar ainda bem pq to de folga se eu tivesse escutado teria acordado a toa "
"215";"1161258073459220487";"https://twitter.com/Moniquebaal/status/1161258073459220487";"1161258073459220487";2019-08-13;"moniquebaal";"Monique Barreto";"";"E eu acordei com um helicóptero mandando tiro pra cima de qualquer um. Se pra ela será um bom dia, ótimo! Pra quem mora no Jacarezinho, não. 🤷🏻‍♀️";"[]";"[]";"[]";0;1;"[]";"e eu acordei com um helicoptero mandando tiro pra cima de qualquer um se pra ela sera um bom dia otimo pra quem mora no jacarezinho nao "
"216";"1161218650436714496";"https://twitter.com/quezialimaaa/status/1161218650436714496";"1161218650436714496";2019-08-13;"quezialimaaa";"Quézia";"";"acordei assustada com esse helicóptero super baixo dando tiro, parece q vai pegar aqui 😣🥺";"[]";"[]";"[]";0;0;"[]";"acordei assustada com esse helicoptero super baixo dando tiro parece q vai pegar aqui "
"217";"1161215546794397696";"https://twitter.com/stefanyyoliv/status/1161215546794397696";"1161215546794397696";2019-08-13;"stefanyyoliv";"Tefy";"";"Tava dormindo lindamente sem escutar nada, minha mãe vem desesperada me acordar ai escuro helicóptero e tiro
Bom dia";"[]";"[]";"[]";1;0;"[]";"tava dormindo lindamente sem escutar nada minha mae vem desesperada me acordar ai escuro helicoptero e tiro
bom dia"
"218";"1161215241528762369";"https://twitter.com/_pedro_paulo__/status/1161215241528762369";"1161215241528762369";2019-08-13;"_pedro_paulo__";"Pê de Pedro";"";"Mais um dia acordando com helicóptero da polícia dando rajadas de tiro.";"[]";"[]";"[]";0;0;"[]";"mais um dia acordando com helicoptero da policia dando rajadas de tiro"
"219";"1161214140414943232";"https://twitter.com/thaivol6/status/1161214140414943232";"1161214140414943232";2019-08-13;"thaivol6";"la llorona";"";"só porque hoje eu podia acordar 9h começou operação aqui e sempre da pra ouvir o helicóptero e os tiros do meu quarto e agora não vou conseguir dormir mais";"[]";"[]";"[]";0;0;"[]";"so porque hoje eu podia acordar 9h comecou operacao aqui e sempre da pra ouvir o helicoptero e os tiros do meu quarto e agora nao vou conseguir dormir mais"
"220";"1161095460687364096";"https://twitter.com/gabrielp_97/status/1161095460687364096";"1161089992283889664";2019-08-12;"gabrielp_97";"petit gatilho";"";"Amiga e eu essa noite q sonhei q tava no ponto do 9550 do colégio militar escondido pq o Bolsonaro tava num helicóptero me dando tiro lá de cima?";"['bellaprfvr']";"[]";"[]";0;3;"[]";"amiga e eu essa noite q sonhei q tava no ponto do 9550 do colegio militar escondido pq o bolsonaro tava num helicoptero me dando tiro la de cima"
"221";"1160855248866545669";"https://twitter.com/punkcrente/status/1160855248866545669";"1160855248866545669";2019-08-12;"punkcrente";"Ale 🏴🚩";"";"Acordei com tiro e helicóptero as 5 da manhã pq ta tendo operação, aí voltei a dormir e sonhei que tava perdido na rua e começava mó confusão com tiro tb";"[]";"[]";"[]";0;0;"[]";"acordei com tiro e helicoptero as 5 da manha pq ta tendo operacao ai voltei a dormir e sonhei que tava perdido na rua e comecava mo confusao com tiro tb"
"222";"1159393676793122816";"https://twitter.com/XandyKrt/status/1159393676793122816";"1159393676793122816";2019-08-08;"xandykrt";"XANÐᎽ ᴷᴿᵀ 🥋🚩";"";"Ninguém merece acordar com barulho de helicóptero dando tiro 😡😤🚁";"[]";"[]";"[]";0;0;"[]";"ninguem merece acordar com barulho de helicoptero dando tiro "
"223";"1159041732710948864";"https://twitter.com/marcelcorr/status/1159041732710948864";"1159041732710948864";2019-08-07;"marcelcorr";"marcelo";"";"Que legal acordar com tiros e rasantes de helicóptero...
Mto bom, tô achando ótimo, cara que demais
PUTA QUE PARIU QUE 10!

[feel the irony]";"[]";"[]";"[]";0;0;"[]";"que legal acordar com tiros e rasantes de helicoptero
mto bom to achando otimo cara que demais
puta que pariu que 10

feel the irony"
"224";"1158951929415983105";"https://twitter.com/Ingriderj/status/1158951929415983105";"1158951929415983105";2019-08-07;"ingriderj";"Ingrid Oliveira";"";"Aqui deitada preparado o psicológico pra acordar daqui a pouco com o helicóptero sobrevoando e com os barulhos de tiro. Afinal, é quarta feira né!";"[]";"[]";"[]";0;0;"[]";"aqui deitada preparado o psicologico pra acordar daqui a pouco com o helicoptero sobrevoando e com os barulhos de tiro afinal e quarta feira ne"
"225";"1158720889757818880";"https://twitter.com/MayaraKeli1/status/1158720889757818880";"1158720764788580354";2019-08-06;"mayarakeli1";"Bct bandida";"";"Hj acordei com helicóptero sobrevoando e atirando, pensei q ia levar um tiro na cara...";"[]";"[]";"[]";1;0;"[]";"hj acordei com helicoptero sobrevoando e atirando pensei q ia levar um tiro na cara"
"226";"1158709614231400453";"https://twitter.com/Ana_LuAlmeida/status/1158709614231400453";"1158707837113196544";2019-08-06;"ana_lualmeida";"Luiza";"";"Sim, eu acordei varias vezes já com os tiros do helicóptero 🤯";"['belli_souza']";"[]";"[]";0;0;"[]";"sim eu acordei varias vezes ja com os tiros do helicoptero "
"227";"1158676033362636802";"https://twitter.com/ixiprin/status/1158676033362636802";"1158674480404795393";2019-08-06;"ixiprin";"𝔠𝔞𝔯𝔩𝔞🦎";"";"pq eu acordei agorinha c o helicóptero dando tiro p baixo aqui onde eu moro";"['beaanagomes']";"[]";"[]";1;0;"[]";"pq eu acordei agorinha c o helicoptero dando tiro p baixo aqui onde eu moro"
"228";"1158672362969149440";"https://twitter.com/euvindemarte/status/1158672362969149440";"1158672362969149440";2019-08-06;"euvindemarte";"vin de calça e daí";"";"Bom dia (e forças) pra quem acorda com barulho de helicóptero voando baixo e dando tiro";"[]";"[]";"[]";0;1;"[]";"bom dia e forcas pra quem acorda com barulho de helicoptero voando baixo e dando tiro"
"229";"1158670153606975488";"https://twitter.com/_kaah25/status/1158670153606975488";"1158670153606975488";2019-08-06;"_kaah25";"K ✨ #BAILÃODOSFAIXA 💥🔥";"";"eu não aguento mais morar nesse lugar😭 toodo dia acorda abase de tiros, caverao, helicóptero. q inferno";"[]";"[]";"[]";3;1;"[]";"eu nao aguento mais morar nesse lugar toodo dia acorda abase de tiros caverao helicoptero q inferno"
"230";"1158669772567060481";"https://twitter.com/ninfadowra/status/1158669772567060481";"1158669772567060481";2019-08-06;"ninfadowra";"mwria, the destructor";"";"acordamos c um helicóptero dando tiro de bom dia

eh isso";"[]";"[]";"[]";2;21;"[]";"acordamos c um helicoptero dando tiro de bom dia

eh isso"
"231";"1158664257778671617";"https://twitter.com/lemossthayy/status/1158664257778671617";"1158664257778671617";2019-08-06;"lemossthayy";"insta:thayypersonal_";"";"Esse negócio de toda semana ficar acordando a base de tiro/helicóptero não tá legal não 🤦🏻‍♀️’ só peço que Deus tenha misericórdia e guarde a todos nós..";"[]";"[]";"[]";0;27;"[]";"esse negocio de toda semana ficar acordando a base de tirohelicoptero nao ta legal nao  so peco que deus tenha misericordia e guarde a todos nos"
"232";"1157595034763632641";"https://twitter.com/freitazsf/status/1157595034763632641";"1157595034763632641";2019-08-03;"freitazsf";"F R E I T A S 🔥";"";"Legal foi eu acordando com tiro, polícia e helicóptero kkkk tempos que a favela não dava uma animada assim 😂 Bom dia 💪";"[]";"[]";"[]";0;5;"[]";"legal foi eu acordando com tiro policia e helicoptero kkkk tempos que a favela nao dava uma animada assim  bom dia "
"233";"1156906144243363841";"https://twitter.com/panddani/status/1156906144243363841";"1156906144243363841";2019-08-01;"panddani";"Dani ♡";"";"Ontem acordei com tiro, hoje com helicóptero..top";"[]";"[]";"[]";0;0;"[]";"ontem acordei com tiro hoje com helicopterotop"
"234";"1156865126215159809";"https://twitter.com/bru_mengo/status/1156865126215159809";"1156865126215159809";2019-08-01;"bru_mengo";"Bruna Martins";"";"Tiro comendo solto uma hora dessa, helicoptero passando quase na minha janela, muito bom acordar assim";"[]";"[]";"[]";0;1;"[]";"tiro comendo solto uma hora dessa helicoptero passando quase na minha janela muito bom acordar assim"
"235";"1156864328152358912";"https://twitter.com/_CrazyWTF/status/1156864328152358912";"1156864328152358912";2019-08-01;"_crazywtf";"ilaryê ô ô ô";"";"Não aguento mais acordar cedo com barulho de helicóptero e de tiro... Ta complicado";"[]";"[]";"[]";0;0;"[]";"nao aguento mais acordar cedo com barulho de helicoptero e de tiro ta complicado"
"236";"1156571566555172865";"https://twitter.com/beablln7/status/1156571566555172865";"1156571566555172865";2019-07-31;"beablln7";"𝕭𝖊𝖑𝖑𝖆𝖓𝖎";"";"vocês n sabem como é ruim tu tá dormindo e acordar com vários tiros, com helicóptero encima da tua casa, como é horrível ter que ficar com medo ou ter q sair pra trabalhar e n poder, e pior ainda é sempre receber a notícia que “um” inocente morreu, essa covardia nunca acaba.";"[]";"[]";"[]";0;3;"[]";"voces n sabem como e ruim tu ta dormindo e acordar com varios tiros com helicoptero encima da tua casa como e horrivel ter que ficar com medo ou ter q sair pra trabalhar e n poder e pior ainda e sempre receber a noticia que um inocente morreu essa covardia nunca acaba"
"237";"1156386100400840709";"https://twitter.com/_kbaozi/status/1156386100400840709";"1156385130753220610";2019-07-30;"_kbaozi";"𝕷𝖊𝖌𝖔𝖘𝖍𝖎";"";"Tá dando tiro aí embaixo? Nossa o helicóptero tava dando rasante, acordei no susto com as janelas tremendo hsuauhsuah";"['sanduichinho']";"[]";"[]";1;0;"[]";"ta dando tiro ai embaixo nossa o helicoptero tava dando rasante acordei no susto com as janelas tremendo hsuauhsuah"
"238";"1156147273912467457";"https://twitter.com/theuss_95/status/1156147273912467457";"1156147273912467457";2019-07-30;"theuss_95";"Matheus Santos";"";"No dia da minha folga ter que acordar cedo por causa de tiro e helicóptero é sacanagem";"[]";"[]";"[]";0;1;"[]";"no dia da minha folga ter que acordar cedo por causa de tiro e helicoptero e sacanagem"
"239";"1154355769090936832";"https://twitter.com/elisonlima/status/1154355769090936832";"1154349572338147328";2019-07-25;"elisonlima";"Elison";"";"Sei como é isso. Quando não é acordar com tiro é acordar com os rasantes do helicóptero da Polícia";"[]";"[]";"[]";0;0;"[]";"sei como e isso quando nao e acordar com tiro e acordar com os rasantes do helicoptero da policia"
"240";"1153251154635235328";"https://twitter.com/caiofini_/status/1153251154635235328";"1153251154635235328";2019-07-22;"caiofini_";"fini";"";"hoje não foi helicóptero que me acordou não, foi tiro msm";"[]";"[]";"[]";0;2;"[]";"hoje nao foi helicoptero que me acordou nao foi tiro msm"
"241";"1153134646319865856";"https://twitter.com/santcancelled/status/1153134646319865856";"1153134646319865856";2019-07-21;"santcancelled";"SantPuddy";"";"depois de sab acordar com barulho de tiro e um helicóptero sobrevoando a rua da frente agr que meu tio n vem pra esse lado msm";"[]";"[]";"[]";0;0;"[]";"depois de sab acordar com barulho de tiro e um helicoptero sobrevoando a rua da frente agr que meu tio n vem pra esse lado msm"
